id,customer_id,loan_type,principal,interest_rate,term_months,outstanding_balance,status,disbursed_at,due_at
263,3942,auto,44854.34,7.81,25,849.04,late,2023-10-21T00:22:37,2025-11-21T00:22:37
264,177,auto,49759.44,4.52,68,41504.79,active,2025-05-12T00:30:32,2031-01-12T00:30:32
265,135,personal,9561.53,9.1,38,9075.79,active,2026-03-09T10:49:47,2029-05-09T10:49:47
266,4304,personal,1007278.83,6.47,54,0,paid_off,2024-11-27T11:41:13,2029-05-27T11:41:13
267,4607,student,1483910.92,7.02,167,1293162.35,late,2024-02-02T11:05:10,2038-01-02T11:05:10
268,4648,business,150570.57,12.62,86,145455.57,active,2026-01-21T00:09:05,2033-03-21T00:09:05
269,3374,student,63065.84,3.02,226,62272.19,active,2026-01-25T00:56:18,2044-11-25T00:56:18
270,1078,personal,24129.29,15.99,12,0,paid_off,2025-08-29T16:27:57,2026-08-29T16:27:57
271,2687,mortgage,1977052.74,6.38,317,1928280.34,active,2025-09-02T18:43:27,2052-02-02T18:43:27
272,3101,personal,373545.24,7.41,29,254137.62,defaulted,2024-02-09T18:41:04,2026-07-09T18:41:04
273,3881,auto,616054.18,5.22,64,500772.99,defaulted,2024-06-05T21:12:32,2029-10-05T21:12:32
274,3500,personal,5360.41,12.79,27,3168.19,defaulted,2026-03-11T00:06:48,2028-06-11T00:06:48
275,3472,auto,33208.03,9.07,79,17378.1,active,2022-03-21T02:07:56,2028-10-21T02:07:56
276,2982,personal,2576.42,6.82,23,2266.94,late,2026-02-16T03:29:52,2028-01-16T03:29:52
277,398,mortgage,419250.24,6.16,308,341079.56,defaulted,2024-01-05T11:26:39,2049-09-05T11:26:39
278,4227,personal,21168.76,12.47,35,12996.96,defaulted,2025-06-19T07:53:05,2028-05-19T07:53:05
279,967,personal,23552.76,16.88,18,20415.85,active,2026-02-18T19:57:34,2027-08-18T19:57:34
280,1273,personal,6477.51,12.53,26,5057.46,defaulted,2025-08-18T03:21:10,2027-10-18T03:21:10
281,4345,personal,23804.9,14.66,27,0,paid_off,2024-10-30T23:07:40,2027-01-30T23:07:40
282,2937,personal,19038.13,10.48,18,17322.11,active,2026-03-28T06:41:16,2027-09-28T06:41:16
283,1307,auto,51144.04,8.93,44,47305.81,active,2026-01-08T00:58:17,2029-09-08T00:58:17
284,1676,personal,1817.59,17.63,27,0,paid_off,2024-02-11T08:33:24,2026-05-11T08:33:24
285,1622,mortgage,218916.51,4.22,178,137119.85,defaulted,2023-05-16T06:28:14,2038-03-16T06:28:14
286,2990,mortgage,311944.81,6.72,192,296048.97,active,2025-07-02T12:30:54,2041-07-02T12:30:54
287,3856,personal,9809.89,17.21,22,9785.43,active,2026-05-15T02:20:44,2028-03-15T02:20:44
288,2014,personal,345390.8,13.41,37,309953.67,active,2025-12-18T04:08:08,2029-01-18T04:08:08
289,3307,personal,2142.46,17.8,21,0,paid_off,2023-07-26T01:01:06,2025-04-26T01:01:06
290,767,auto,330448.34,8.15,43,247748.84,active,2025-05-23T05:34:19,2028-12-23T05:34:19
291,887,auto,53952.95,5.95,70,42035.67,late,2024-08-09T11:43:01,2030-06-09T11:43:01
292,3816,auto,60182.31,6.4,82,59237.72,active,2026-04-01T04:58:56,2033-02-01T04:58:56
293,911,business,17227209.61,8.5,100,12236154.67,active,2023-08-06T22:22:39,2031-12-06T22:22:39
294,4357,auto,392006.33,6.4,31,232989.44,active,2025-03-15T04:08:10,2027-10-15T04:08:10
295,4018,personal,20001.09,12.81,40,18114.23,active,2026-01-15T19:19:51,2029-05-15T19:19:51
296,3420,mortgage,150397.49,6.8,164,149426.5,active,2026-04-05T05:55:49,2039-12-05T05:55:49
297,1980,student,58388.4,7.07,189,52536.6,active,2024-08-16T20:29:37,2040-05-16T20:29:37
298,3194,mortgage,4145343.56,5.8,294,4113237.72,active,2026-02-27T02:19:14,2050-08-27T02:19:14
299,2423,personal,38106.74,10.93,41,0,paid_off,2023-04-19T18:47:16,2026-09-19T18:47:16
300,1827,mortgage,452942.65,6.97,292,431744.8,active,2024-11-09T20:38:34,2049-03-09T20:38:34
301,337,mortgage,205646.29,4.79,152,172435.16,defaulted,2026-05-02T04:20:43,2039-01-02T04:20:43
302,4653,personal,4290133.56,17.12,52,2944599.21,active,2024-11-30T09:54:52,2029-03-30T09:54:52
303,2988,business,116016.78,7.49,78,110230.01,active,2025-12-08T18:00:44,2032-06-08T18:00:44
304,3941,personal,14134.64,13.75,39,4903.74,active,2023-12-30T12:08:33,2027-03-30T12:08:33
305,240,student,45382.05,7.26,177,44521.9,active,2025-12-25T18:57:47,2040-09-25T18:57:47
306,1011,mortgage,1314138.34,3.44,204,1214331.66,active,2024-07-12T05:34:16,2041-07-12T05:34:16
307,985,personal,225113.11,7.46,45,151229.52,late,2024-11-19T15:46:14,2028-08-19T15:46:14
308,2729,auto,400269.96,8.25,26,0,paid_off,2022-12-09T15:06:43,2025-02-09T15:06:43
309,24,personal,124580.16,7.42,53,28934.55,active,2022-11-08T13:00:45,2027-04-08T13:00:45
310,1837,mortgage,228927.62,4.15,258,228834.2,late,2026-05-12T05:43:29,2047-11-12T05:43:29
311,4841,student,82848.24,4.43,105,81506.46,active,2026-03-13T20:31:02,2034-12-13T20:31:02
312,2020,personal,14808.67,14.63,55,13215.62,active,2025-11-04T00:55:30,2030-06-04T00:55:30
313,4524,auto,22486.05,6.28,76,16398.96,active,2024-06-28T20:56:29,2030-10-28T20:56:29
314,4402,auto,163603.18,5.47,58,45211.19,active,2022-07-30T23:27:52,2027-05-30T23:27:52
315,3031,auto,5578215.27,9.71,51,4553128.5,active,2025-05-20T19:39:53,2029-08-20T19:39:53
316,1728,personal,1945001.44,16.72,19,0,paid_off,2024-09-26T22:37:07,2026-04-26T22:37:07
317,3567,personal,82723.76,7.72,53,67575.12,active,2025-07-05T13:45:23,2029-12-05T13:45:23
318,4429,auto,44862.68,9.97,44,11022.03,late,2023-05-03T06:53:56,2027-01-03T06:53:56
319,4379,business,3305686.58,9.54,99,2406732.66,active,2023-10-09T23:14:43,2032-01-09T23:14:43
320,2551,auto,10081.73,5.68,38,0,paid_off,2024-04-12T02:28:56,2027-06-12T02:28:56
321,3393,auto,4037571.9,5.17,81,4016122.42,late,2026-04-28T05:59:01,2033-01-28T05:59:01
322,1181,personal,165775.38,12.96,12,162922.57,active,2026-05-10T06:50:53,2027-05-10T06:50:53
323,4257,auto,508836.06,4.73,61,0,paid_off,2024-03-28T15:52:15,2029-04-28T15:52:15
324,1177,student,43005.41,4.75,79,33162.38,active,2024-10-11T13:54:56,2031-05-11T13:54:56
325,1905,personal,25398.75,15.57,22,0,paid_off,2023-07-10T14:05:39,2025-05-10T14:05:39
326,1500,auto,20396.44,4.26,62,16207.83,active,2025-03-21T15:20:57,2030-05-21T15:20:57
327,1695,student,69093.24,5.51,75,61976.82,active,2025-08-03T12:32:44,2031-11-03T12:32:44
328,4855,auto,130769.92,9.74,61,102359.98,active,2025-03-22T19:48:06,2030-04-22T19:48:06
329,4507,mortgage,157926.21,3.48,319,154054.22,active,2025-08-23T19:29:25,2052-03-23T19:29:25
330,2907,personal,8898.56,16.22,32,6966.54,active,2025-09-18T06:16:41,2028-05-18T06:16:41
331,4650,personal,917200.39,14.48,52,823954.74,active,2025-11-09T20:50:49,2030-03-09T20:50:49
332,2662,personal,9880.43,17.02,36,7102.29,defaulted,2026-05-12T11:53:31,2029-05-12T11:53:31
333,1212,personal,11177.49,16.66,44,11012.68,active,2026-04-19T20:13:34,2029-12-19T20:13:34
334,1338,personal,19272.74,6.14,50,16943.76,active,2025-11-09T01:16:34,2030-01-09T01:16:34
335,3016,business,1991796.94,11.01,109,1765742.17,active,2025-02-11T15:49:49,2034-03-11T15:49:49
336,4407,credit_line,158120.59,12.61,17,0,paid_off,2024-08-14T10:57:17,2026-01-14T10:57:17
337,1784,personal,1477.2,13.29,47,0,paid_off,2023-05-18T10:03:21,2027-04-18T10:03:21
338,2646,personal,175091.7,8.53,45,139990.94,active,2025-05-18T07:23:07,2029-02-18T07:23:07
339,1711,personal,7937.06,17.45,29,1561.06,active,2024-05-19T21:52:37,2026-10-19T21:52:37
340,4255,personal,264426.27,10.27,34,192406.42,defaulted,2023-11-17T20:45:06,2026-09-17T20:45:06
341,3846,mortgage,393151.92,4.37,222,391598.81,active,2026-04-15T19:09:40,2044-10-15T19:09:40
342,4412,auto,471985.46,8.21,64,357037.07,late,2024-08-14T11:46:20,2029-12-14T11:46:20
343,2207,personal,5091.55,13.51,18,0,paid_off,2025-09-20T19:50:28,2027-03-20T19:50:28
344,1721,personal,341681.74,16.62,58,227727.54,active,2024-08-03T20:15:35,2029-06-03T20:15:35
345,338,student,19478.27,3.31,133,14856.58,active,2023-08-07T04:58:26,2034-09-07T04:58:26
346,2057,personal,21175.1,10.3,35,20980.69,active,2026-05-05T05:14:51,2029-04-05T05:14:51
347,4916,personal,15406.49,10.55,25,14933.29,active,2026-04-16T07:11:10,2028-05-16T07:11:10
348,1862,auto,34408.51,5.98,80,29256.43,active,2025-01-24T04:03:36,2031-09-24T04:03:36
349,3816,personal,142933.47,17.48,35,0,paid_off,2025-04-08T12:07:08,2028-03-08T12:07:08
350,4348,personal,25756.47,9.23,20,0,paid_off,2024-12-13T10:33:10,2026-08-13T10:33:10
351,998,personal,298749.68,10.85,13,43449.53,active,2024-02-18T14:17:20,2025-03-18T14:17:20
352,4090,mortgage,404661.65,4.77,224,268934.61,defaulted,2024-12-26T09:51:46,2043-08-26T09:51:46
353,3919,personal,8504.26,12.47,13,4570.98,active,2025-09-23T13:13:53,2026-10-23T13:13:53
354,4814,mortgage,493124.63,5.37,155,431836.1,active,2024-02-21T10:11:37,2037-01-21T10:11:37
355,3420,auto,29483.28,9.11,58,28994.62,active,2026-04-08T19:06:22,2031-02-08T19:06:22
356,153,personal,292543.02,11.78,12,0,paid_off,2022-06-16T19:13:09,2023-06-16T19:13:09
357,4037,student,15789.85,6.13,228,15458,active,2025-11-18T08:42:45,2044-11-18T08:42:45
358,59,mortgage,1313329.56,4.37,304,1275901.4,active,2025-07-17T12:57:09,2050-11-17T12:57:09
359,3492,personal,328333.26,17.04,29,223962.86,active,2025-08-06T10:37:41,2028-01-06T10:37:41
360,2709,business,91044.88,13.48,53,67784.16,active,2024-12-21T12:10:23,2029-05-21T12:10:23
361,2479,personal,254471.8,15.71,17,0,paid_off,2023-12-25T22:06:45,2025-05-25T22:06:45
362,3575,personal,1925.83,10.43,27,1412.85,active,2025-09-07T04:50:02,2027-12-07T04:50:02
363,109,personal,29038.84,11.44,55,22055.14,active,2025-03-02T02:15:03,2029-10-02T02:15:03
364,424,auto,48864.5,4.22,76,47497.18,active,2026-03-06T21:13:06,2032-07-06T21:13:06
365,3162,mortgage,79160.46,6.47,353,79124.11,active,2026-05-09T21:52:20,2055-10-09T21:52:20
366,1095,auto,10580.72,4.55,43,7522.65,active,2025-03-17T20:29:26,2028-10-17T20:29:26
367,1060,mortgage,232803.31,6.71,196,211855.33,active,2024-09-11T08:44:04,2041-01-11T08:44:04
368,4301,student,11007.69,6.98,224,10878.81,active,2026-02-10T09:07:17,2044-10-10T09:07:17
369,4804,auto,33000.38,8.33,62,32392.86,active,2026-04-07T16:55:16,2031-06-07T16:55:16
370,67,personal,20492.29,6.71,41,0,paid_off,2025-04-05T15:37:35,2028-09-05T15:37:35
371,2318,personal,18253.49,10.38,33,15999.18,active,2026-01-02T14:22:05,2028-10-02T14:22:05
372,777,personal,3053.37,14.22,56,0,paid_off,2022-02-07T14:12:17,2026-10-07T14:12:17
373,3389,mortgage,176133.35,3.76,264,172038.68,active,2025-10-19T20:48:14,2047-10-19T20:48:14
374,2378,auto,162346.5,4.37,64,102151.56,active,2023-11-01T23:32:03,2029-03-01T23:32:03
375,4224,student,60169.33,3.42,76,54365.32,late,2025-09-15T19:26:05,2032-01-15T19:26:05
376,673,student,34887.41,4.62,189,29013.93,active,2023-05-16T11:06:09,2039-02-16T11:06:09
377,1018,personal,27250.09,7.87,22,0,paid_off,2022-06-22T04:57:01,2024-04-22T04:57:01
378,56,mortgage,167076.47,6.85,242,165195.81,late,2026-02-01T12:15:15,2046-04-01T12:15:15
379,1931,mortgage,963629.53,3.23,120,457090.92,defaulted,2022-07-28T02:21:02,2032-07-28T02:21:02
380,4544,mortgage,720083.13,3.97,173,603095.32,defaulted,2025-07-10T23:34:52,2039-12-10T23:34:52
381,1513,student,99319.27,6.33,218,92765.54,active,2024-10-27T00:44:23,2042-12-27T00:44:23
382,3395,auto,43030.96,5.29,46,16455.25,active,2023-05-05T14:51:05,2027-03-05T14:51:05
383,2305,mortgage,430544.62,2.75,209,423177.53,active,2026-01-06T22:14:37,2043-06-06T22:14:37
384,3824,auto,20473.02,4.28,25,19103.46,active,2026-03-24T13:10:20,2028-04-24T13:10:20
385,1103,personal,17796.33,10.31,54,12933.37,active,2024-12-23T17:33:31,2029-06-23T17:33:31
386,1486,personal,23365.72,12.1,40,21880.29,active,2026-02-23T10:21:35,2029-06-23T10:21:35
387,3527,auto,44482.29,7.38,52,0,paid_off,2024-08-22T16:54:47,2028-12-22T16:54:47
388,400,mortgage,710683.62,4.75,334,658013.99,active,2024-01-16T21:58:28,2051-11-16T21:58:28
389,98,personal,20090.03,14.68,19,15322.28,active,2025-12-27T05:07:50,2027-07-27T05:07:50
390,2040,student,2075546.3,5.91,131,2014861.18,active,2026-01-12T06:38:15,2036-12-12T06:38:15
391,2177,personal,23236.97,10.44,27,0,paid_off,2024-04-02T01:35:14,2026-07-02T01:35:14
392,906,personal,96580.7,12.42,12,85103.03,active,2026-03-29T19:44:53,2027-03-29T19:44:53
393,350,mortgage,40641556.41,5.74,274,38124577.91,active,2024-09-02T16:10:31,2047-07-02T16:10:31
394,2943,personal,321607.34,8.32,23,235036.09,active,2025-10-24T00:10:56,2027-09-24T00:10:56
395,3058,personal,7281.05,7.1,49,0,paid_off,2023-10-29T05:04:37,2027-11-29T05:04:37
396,2235,auto,24594.32,5.05,71,24219.62,active,2026-04-04T07:00:56,2032-03-04T07:00:56
397,863,student,55508.84,7.46,227,35117.42,defaulted,2025-12-10T07:32:14,2044-11-10T07:32:14
398,4482,personal,1351895.55,14.19,16,663085.59,late,2025-07-03T20:00:03,2026-11-03T20:00:03
399,4042,auto,11371.96,5.89,30,0,paid_off,2023-12-22T00:36:09,2026-06-22T00:36:09
400,4598,mortgage,392900.69,4.37,296,392523.9,active,2026-05-04T11:30:42,2051-01-04T11:30:42
401,1247,mortgage,5095575.81,2.9,350,4714985.77,active,2023-06-21T03:19:06,2052-08-21T03:19:06
402,2459,auto,30496.45,9.64,64,13279.4,defaulted,2026-03-22T23:14:33,2031-07-22T23:14:33
403,3912,business,5278128.6,7.1,74,4455097.62,active,2025-03-10T17:22:01,2031-05-10T17:22:01
404,185,student,31561.23,4.76,157,24626.14,active,2022-10-09T17:28:18,2035-11-09T17:28:18
405,3563,auto,29150.34,9.02,62,19971.96,active,2024-04-23T09:23:06,2029-06-23T09:23:06
406,2490,mortgage,264869.45,4.36,178,206888.86,defaulted,2025-01-06T05:20:52,2039-11-06T05:20:52
407,710,mortgage,107046.89,4.22,141,98234.15,active,2025-01-08T04:58:45,2036-10-08T04:58:45
408,2196,mortgage,1991377.45,5.75,121,1726134.14,active,2024-09-30T01:39:07,2034-10-30T01:39:07
409,3493,student,117920.48,7.83,70,116366.55,active,2026-04-16T13:00:58,2032-02-16T13:00:58
410,962,mortgage,5522912.49,5.68,318,5456334.26,active,2025-12-22T18:34:19,2052-06-22T18:34:19
411,2360,credit_line,33447.59,19.15,30,31355.96,active,2026-03-08T08:25:19,2028-09-08T08:25:19
412,1145,auto,46283.46,6.3,59,46271.59,active,2026-05-16T07:06:47,2031-04-16T07:06:47
413,3565,auto,1050842.15,5.4,27,902852.57,active,2025-12-12T14:04:00,2028-03-12T14:04:00
414,1791,personal,26494.04,10.79,50,14202.51,defaulted,2026-03-23T01:50:10,2030-05-23T01:50:10
415,3182,auto,53626.25,7.58,74,41132.41,active,2024-10-21T08:36:03,2030-12-21T08:36:03
416,778,mortgage,148712.16,3.52,126,111619.14,active,2023-06-02T03:34:38,2033-12-02T03:34:38
417,3786,personal,6372.05,7.12,57,5176.83,active,2025-06-11T14:23:11,2030-03-11T14:23:11
418,4154,personal,212721.61,12.99,16,210471.34,late,2026-05-11T11:28:50,2027-09-11T11:28:50
419,1730,personal,15387.14,7.79,26,6610.7,active,2025-01-24T08:17:34,2027-03-24T08:17:34
420,1863,personal,27899.15,14.41,43,21921.42,active,2025-07-13T06:45:07,2029-02-13T06:45:07
421,1429,auto,201563.4,4.31,74,164399.12,active,2025-01-29T05:19:06,2031-03-29T05:19:06
422,3863,auto,25651.66,8.51,75,12521.47,defaulted,2025-12-08T01:15:19,2032-03-08T01:15:19
423,1106,auto,1211302.55,7.97,78,904253.78,late,2024-08-13T21:00:37,2031-02-13T21:00:37
424,3241,auto,1642998.67,6.68,33,988831.19,defaulted,2024-03-01T10:17:14,2026-12-01T10:17:14
425,2499,mortgage,2353562.3,3.34,236,2318956.1,active,2026-01-14T19:11:49,2045-09-14T19:11:49
426,4401,auto,28803.74,7.68,26,25724.04,defaulted,2024-08-04T17:34:03,2026-10-04T17:34:03
427,266,mortgage,526149.65,3.62,146,514021.79,active,2026-01-28T20:54:29,2038-03-28T20:54:29
428,3567,mortgage,764774.85,4.35,218,720229.65,active,2025-04-14T05:40:15,2043-06-14T05:40:15
429,4450,personal,19662,17.91,29,0,paid_off,2025-06-28T00:03:12,2027-11-28T00:03:12
430,52,student,60597.06,7.81,228,30919.31,defaulted,2026-04-02T22:16:52,2045-04-02T22:16:52
431,2828,credit_line,1748154.53,14.16,16,1136357.05,defaulted,2026-04-09T05:21:52,2027-08-09T05:21:52
432,1499,personal,16626.02,8.58,33,9104.73,defaulted,2026-05-04T12:45:15,2029-02-04T12:45:15
433,889,mortgage,479491.3,3.68,236,478429.18,active,2026-04-25T09:32:06,2045-12-25T09:32:06
434,3843,business,136321.65,7.32,112,99656.11,defaulted,2026-02-05T04:48:33,2035-06-05T04:48:33
435,1684,auto,37193.22,7.85,32,0,paid_off,2023-05-16T18:07:54,2026-01-16T18:07:54
436,3290,personal,15598.97,11.68,12,0,paid_off,2022-11-07T23:22:10,2023-11-07T23:22:10
437,806,auto,957112.77,8.25,49,856712.51,active,2025-11-21T12:37:57,2029-12-21T12:37:57
438,4817,student,2397287.9,4.01,195,1360709.65,defaulted,2025-11-25T06:41:23,2042-02-25T06:41:23
439,41,credit_line,6447.02,16.58,14,5244.4,defaulted,2026-04-28T18:10:50,2027-06-28T18:10:50
440,539,mortgage,553859.68,3.11,211,468683.12,active,2023-04-05T15:07:14,2040-11-05T15:07:14
441,3792,auto,1526497.28,9.03,58,1446026.5,active,2026-01-21T03:00:43,2030-11-21T03:00:43
442,64,personal,70413.19,10.99,40,65372.23,active,2026-02-17T07:21:07,2029-06-17T07:21:07
443,3987,personal,106707.92,11.94,34,93336.49,defaulted,2025-01-26T07:13:28,2027-11-26T07:13:28
444,1028,personal,401125.74,15.89,17,375471.14,active,2026-04-09T02:15:50,2027-09-09T02:15:50
445,1488,personal,10496.12,15.82,22,5525.88,defaulted,2026-02-05T02:22:34,2027-12-05T02:22:34
446,74,mortgage,459031.25,4.2,170,449645.09,active,2026-01-23T13:56:03,2040-03-23T13:56:03
447,3627,personal,13652.17,10.2,28,10853.85,active,2025-09-26T07:24:07,2028-01-26T07:24:07
448,854,personal,6769.61,13.91,43,6747.26,active,2026-05-11T23:05:37,2029-12-11T23:05:37
449,1077,auto,19281.09,8.6,24,10388.22,defaulted,2025-06-11T08:17:50,2027-06-11T08:17:50
450,2883,auto,49195.64,5.66,73,39692.66,active,2024-10-18T16:15:35,2030-11-18T16:15:35
451,4388,auto,33722.18,7.35,47,12832.24,active,2023-07-04T12:17:21,2027-06-04T12:17:21
452,633,student,64640.53,5.12,71,56352.09,active,2025-05-17T08:32:30,2031-04-17T08:32:30
453,1760,business,2166047.16,8.13,70,1824277.88,active,2025-02-21T21:13:04,2030-12-21T21:13:04
454,2476,personal,24110.65,6.3,54,19642.05,active,2025-05-15T07:52:27,2029-11-15T07:52:27
455,4910,personal,21338.14,10.75,16,0,paid_off,2024-01-06T23:38:57,2025-05-06T23:38:57
456,1674,personal,14917.48,12,56,0,paid_off,2022-08-26T13:23:53,2027-04-26T13:23:53
457,991,personal,35738.6,6.37,33,34843.02,active,2026-04-20T04:02:26,2029-01-20T04:02:26
458,4547,personal,23020.92,6.64,34,19338.77,active,2025-11-10T15:44:30,2028-09-10T15:44:30
459,2974,student,66722.31,6.14,79,66021.99,active,2026-04-14T10:14:59,2032-11-14T10:14:59
460,1320,mortgage,3022079.76,6.8,342,3003756.41,active,2026-03-12T03:17:37,2054-09-12T03:17:37
461,4972,personal,1229182.33,14.98,51,1144849.82,late,2026-01-19T15:09:20,2030-04-19T15:09:20
462,4338,business,368161.8,10.04,119,353964.87,active,2025-11-01T16:49:55,2035-10-01T16:49:55
463,4636,business,853128.15,7.88,59,494583.87,active,2024-03-01T18:19:39,2029-02-01T18:19:39
464,528,personal,8099.07,11.47,36,1190.66,active,2023-06-04T11:11:29,2026-06-04T11:11:29
465,3311,personal,8521.45,15.05,31,8198.91,active,2026-03-29T21:08:05,2028-10-29T21:08:05
466,1953,personal,1126.47,10.82,30,938.25,defaulted,2024-03-05T13:06:28,2026-09-05T13:06:28
467,652,mortgage,364507.98,5.09,358,364010.59,active,2026-05-01T00:58:26,2056-03-01T00:58:26
468,3044,auto,470997.12,9.6,42,460796.32,active,2026-04-12T00:11:56,2029-10-12T00:11:56
469,362,auto,86933.33,8.38,54,74540.68,active,2025-08-27T03:48:00,2030-02-27T03:48:00
470,1904,auto,4561204.54,5.4,75,3936664.69,defaulted,2025-07-25T11:54:56,2031-10-25T11:54:56
471,1218,personal,27594.03,17.16,42,21916.23,defaulted,2024-05-05T03:52:57,2027-11-05T03:52:57
472,2021,auto,46384.54,7.66,67,36475.79,active,2024-09-01T09:28:30,2030-04-01T09:28:30
473,257,auto,20761.87,7.05,25,17372.83,active,2026-01-08T09:04:18,2028-02-08T09:04:18
474,301,personal,23183.37,15.16,56,21347.14,active,2025-11-26T10:18:37,2030-07-26T10:18:37
475,878,mortgage,3038486.21,4.56,179,2655800.17,active,2024-01-07T09:13:52,2038-12-07T09:13:52
476,829,mortgage,327021.33,2.51,129,297035.82,active,2025-04-10T22:15:11,2036-01-10T22:15:11
477,972,business,97289.07,6.75,36,88413.03,active,2026-02-04T11:31:14,2029-02-04T11:31:14
478,2511,mortgage,353094.27,4.08,123,347057.6,active,2026-03-04T17:24:30,2036-06-04T17:24:30
479,257,auto,47140.83,5.28,44,21746.28,defaulted,2026-04-17T13:27:34,2029-12-17T13:27:34
480,3408,personal,28126.53,9.25,52,17505.95,active,2024-05-02T17:25:10,2028-09-02T17:25:10
481,191,mortgage,5404949.01,4.3,235,5190294.64,active,2025-06-23T01:15:31,2045-01-23T01:15:31
482,2980,business,91095.6,10.99,85,38343.1,defaulted,2024-05-07T06:31:27,2031-06-07T06:31:27
483,169,personal,12737.03,11.43,17,9508.79,active,2026-01-01T03:46:27,2027-06-01T03:46:27
484,2557,personal,41649.58,16.38,19,33879.92,active,2025-12-25T07:40:19,2027-07-25T07:40:19
485,644,auto,3404079.96,7.79,53,2836928.28,defaulted,2025-11-15T13:48:02,2030-04-15T13:48:02
486,45,personal,52480.9,9.64,59,46140.22,active,2025-08-06T18:50:30,2030-07-06T18:50:30
487,103,mortgage,599776.3,4.95,194,533332.83,defaulted,2025-11-12T18:21:30,2042-01-12T18:21:30
488,3365,personal,8363.09,13.83,37,6414.34,late,2025-06-18T00:16:23,2028-07-18T00:16:23
489,1877,personal,18785.9,9.15,59,12913.92,active,2024-03-30T18:00:16,2029-03-02T18:00:16
490,4091,personal,11511.16,6.45,18,3194.73,late,2025-02-08T10:30:40,2026-08-08T10:30:40
491,4218,student,70251.51,6.32,226,65209.32,active,2024-12-30T13:00:24,2043-10-30T13:00:24
492,44,personal,118202.74,12.95,58,108840.82,active,2025-11-28T07:51:08,2030-09-28T07:51:08
493,2317,business,200139.06,11.89,49,188821.9,active,2026-02-07T03:14:49,2030-03-07T03:14:49
494,970,business,212806.88,6.43,85,206723.5,active,2026-02-20T00:42:48,2033-03-20T00:42:48
495,3780,personal,16912.73,10.16,39,10696.96,active,2025-02-14T18:32:43,2028-05-14T18:32:43
