id,account_id,card_id,merchant_id,amount,currency,type,status,description,created_at
256,5319,,116,45.31,GBP,purchase,completed,BodyWorks Downtown (GB) (Health/Fitness),2026-02-19T14:11:57
257,7745,,18,23.54,EUR,purchase,completed,Olive Branch South (DE) (Restaurants),2026-02-16T01:28:22
258,521,,279,524.61,INR,purchase,completed,BusLink #66 (GB) (Public Transit),2026-05-07T21:32:08
259,148,,294,13.97,USD,purchase,pending,EcoEnergy South (US) (Utilities),2026-04-06T18:20:50
260,1978,1609,341,81.58,EUR,purchase,completed,Marina Resort #310 (TR) (Travel - Hotels),2025-10-31T05:12:36
261,7458,,499,10244.37,JPY,purchase,completed,Trendline #600 (UA) (Clothing),2026-01-01T23:23:34
262,7016,5590,65,113.78,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander Downtown (BR),2026-04-09T11:21:16
263,7938,6347,463,177.65,EUR,withdrawal,completed,ATM withdrawal at ATM - Barclays Express (SE),2025-12-31T04:14:28
264,5334,,27,66.77,CAD,purchase,completed,Burger House North (UA) (Restaurants),2025-11-29T08:47:26
265,809,,115,6008.97,SEK,purchase,completed,Digital Den Downtown (ZA) (Electronics),2026-05-11T04:43:29
266,3036,,137,98.44,SGD,purchase,completed,Hometown Grocery Central (FR) (Groceries),2026-05-11T16:44:05
267,8249,,105,195.41,BRL,purchase,completed,Petrol Plus South (DE) (Fuel),2026-03-14T09:02:51
268,1834,,328,14.27,EUR,purchase,completed,Netflix North (BR) (Streaming),2026-02-25T15:15:04
269,2379,,167,70.99,EUR,purchase,completed,YogaHaus Central (MX) (Health/Fitness),2026-05-02T10:09:34
270,4841,,257,6869.76,JPY,purchase,completed,Skillshare Downtown (US) (Education),2026-02-28T11:03:48
271,8344,,446,5,BRL,deposit,completed,Deposit - Inbound payment,2025-08-27T02:59:55
272,5559,,434,45.34,EUR,withdrawal,completed,ATM withdrawal at ATM - HSBC North (NL),2025-06-18T19:09:11
273,2207,1791,158,91.45,AUD,purchase,completed,GymPro South (ES) (Health/Fitness),2026-03-26T00:48:18
274,9193,,140,26.61,USD,purchase,completed,MediMart North (BR) (Pharmacy),2026-05-15T17:22:27
275,4572,3655,471,538.17,AED,purchase,completed,BuildMart #927 (AU) (Home Improvement),2024-10-14T10:13:30
276,3399,,281,40.89,USD,purchase,completed,FitClub Express (ES) (Health/Fitness),2025-11-11T07:21:43
277,4670,,355,218.27,EUR,withdrawal,completed,ATM withdrawal at ATM - Local Bank #567 (JP),2024-10-08T01:17:02
278,8079,,168,36.73,USD,purchase,completed,Chevron #24 (NL) (Fuel),2026-04-28T19:18:00
279,2088,,333,231.47,GBP,purchase,completed,AllShield #675 (TR) (Insurance),2025-04-18T05:49:16
280,8411,,28,692.08,SEK,purchase,reversed,Orange Downtown (NL) (Telecom),2024-07-10T23:28:43
281,6845,5462,36,12.55,USD,purchase,pending,Disney+ Central (AE) (Streaming),2026-04-30T16:41:44
282,6644,,346,178.92,EUR,purchase,reversed,ProBuilders Supply Express (PL) (Home Improvement),2024-11-17T01:50:50
283,7978,,30,92.13,EUR,purchase,completed,Modern Wear Express (AE) (Clothing),2026-02-05T00:51:43
284,5798,,348,4.39,EUR,transfer,reversed,Transfer from acct ****1401,2026-04-07T21:48:37
285,5473,,86,414.47,PLN,purchase,pending,WaterWorks North (AE) (Utilities),2025-01-06T12:15:25
286,1073,,157,10.54,EUR,purchase,completed,Lyft Online (DE) (Transport),2026-05-04T00:46:50
287,7348,,449,457.56,AUD,purchase,reversed,Gadget Hub #461 (AE) (Electronics),2026-03-25T01:53:35
288,6550,,81,2156.65,UAH,purchase,completed,Kyivstar Central (MX) (Telecom),2025-07-23T10:42:10
289,7060,,311,184.09,AUD,withdrawal,pending,ATM withdrawal at ATM - Chase Central (AE),2026-01-03T22:36:47
290,7526,,242,18,ZAR,purchase,completed,Coursera North (CA) (Education),2025-11-08T10:37:00
291,6024,4797,36,11.15,EUR,purchase,completed,Disney+ Central (AE) (Streaming),2026-02-28T18:47:00
292,5035,,154,690.81,CAD,purchase,completed,Coursera Downtown (AE) (Education),2026-03-22T16:07:52
293,414,,150,45.11,EUR,purchase,reversed,Sakura Sushi South (IN) (Restaurants),2025-12-13T17:51:37
294,7892,,106,77.29,CAD,deposit,completed,Deposit - Salary,2025-10-25T20:55:40
295,2473,,497,34685.94,JPY,purchase,completed,NationalGas #434 (CA) (Utilities),2026-04-21T18:58:36
296,5671,4513,194,481.14,PLN,withdrawal,completed,ATM withdrawal at ATM - Santander Express (BR),2025-04-15T04:37:37
297,7616,,247,1,USD,purchase,completed,NationalGas South (AU) (Utilities),2026-03-16T11:49:21
298,9553,,496,15473.58,JPY,purchase,completed,City Electric Downtown (AU) (Utilities),2025-09-25T19:21:03
299,1135,,156,594.33,SEK,purchase,completed,Trendline North (UA) (Clothing),2025-12-30T15:03:56
300,4230,,345,17837.29,INR,purchase,reversed,BuildMart Online (TR) (Home Improvement),2026-05-06T22:28:20
301,7610,,466,299.57,AED,purchase,reversed,WaterWorks South (AU) (Utilities),2026-05-13T14:46:28
302,7302,5835,59,0.92,EUR,purchase,completed,eBay Express (NL) (Online Retail),2025-08-14T16:22:48
303,7785,6218,173,111.57,BRL,purchase,completed,CinePlex Express (IT) (Entertainment),2026-04-09T19:27:56
304,7115,5676,41,55109.44,JPY,purchase,reversed,Udemy Central (IN) (Education),2026-01-13T22:58:00
305,8845,,7,13.89,EUR,purchase,completed,Chicken King Online (PL) (Fast Food),2024-12-08T01:37:05
306,4,,209,2705.93,SEK,withdrawal,completed,ATM withdrawal at ATM - Santander #807 (FR),2025-02-17T03:15:37
307,383,321,405,355.23,NOK,purchase,completed,BookDepot North (BR) (Online Retail),2026-05-15T08:50:32
308,4225,,299,100.32,CAD,deposit,completed,Deposit - Salary,2026-01-08T03:45:00
309,6600,,237,6.17,GBP,purchase,completed,Denim & Co Downtown (UA) (Clothing),2025-09-06T03:47:23
310,5870,4665,98,33.82,USD,withdrawal,pending,ATM withdrawal at ATM - HSBC #297 (UA),2026-05-15T13:49:51
311,7209,5761,126,1.36,CAD,purchase,completed,ToolBox Plaza (MX) (Home Improvement),2025-10-17T09:09:50
312,2433,,215,477.12,USD,purchase,completed,Digital Den Central (TR) (Electronics),2025-09-20T11:10:43
313,6634,,268,379.7,USD,deposit,pending,Deposit - Salary,2026-05-11T17:19:45
314,355,,139,7624.72,INR,purchase,completed,City Electric Online (BR) (Utilities),2026-01-15T19:32:49
315,1817,,294,463.16,AED,purchase,failed,EcoEnergy South (US) (Utilities),2025-04-04T19:05:03
316,2524,2032,13,15.1,CAD,purchase,completed,Spotify #11 (SG) (Streaming),2026-05-14T03:25:00
317,7778,,318,5,BRL,purchase,completed,Urban Threads North (ZA) (Clothing),2025-04-17T19:13:45
318,7595,,270,2803.75,UAH,purchase,completed,YogaHaus South (PL) (Health/Fitness),2026-01-25T05:26:31
319,8210,,213,256.33,EUR,purchase,completed,Hotel Linden #882 (AU) (Travel - Hotels),2026-05-12T01:30:11
320,7080,,225,35.21,USD,purchase,completed,Kyivstar Online (SG) (Telecom),2026-03-15T02:48:16
321,6761,,71,189.37,EUR,deposit,reversed,Deposit - Salary,2025-05-20T00:44:53
322,1027,,275,27.74,AUD,purchase,completed,Chicken King Express (GB) (Fast Food),2025-12-09T16:13:42
323,2892,2329,294,164.06,EUR,purchase,completed,EcoEnergy South (US) (Utilities),2025-11-20T03:34:42
324,4427,3533,409,120.04,BRL,purchase,completed,MediMart Downtown (SE) (Pharmacy),2025-07-04T00:46:50
325,4036,,34,38.92,GBP,deposit,completed,Deposit - Salary,2024-05-21T12:25:12
326,5304,,60,1,USD,purchase,completed,HomeFix #649 (IN) (Home Improvement),2025-11-03T14:21:54
327,9176,7340,274,1258.39,AUD,purchase,completed,BlueWings Plaza (US) (Travel - Airlines),2025-09-27T16:21:55
328,6122,,389,1593.39,MXN,purchase,completed,The Hungry Fork Plaza (GB) (Restaurants),2026-02-16T22:31:02
329,1396,,10,14.13,USD,purchase,completed,FitClub Express (FR) (Health/Fitness),2026-03-21T06:05:40
330,2713,2177,357,25.48,CAD,purchase,failed,FreeNow North (FR) (Transport),2025-04-29T00:55:22
331,302,,369,1117.64,SEK,withdrawal,completed,ATM withdrawal at ATM - Citi South (NL),2026-01-07T15:51:28
332,4561,3644,430,0.79,GBP,deposit,completed,Deposit - Salary,2026-02-21T23:39:42
333,9090,7280,295,771.57,JPY,purchase,completed,Daily Grind #381 (FR) (Coffee Shops),2026-01-24T00:35:53
334,4551,,367,213.74,EUR,purchase,reversed,GuardLife Express (SE) (Insurance),2026-03-20T09:06:31
335,742,,316,3109.52,TRY,purchase,completed,BuildMart Downtown (SG) (Home Improvement),2025-08-05T06:24:15
336,5404,4302,18,32.02,CAD,purchase,completed,Olive Branch South (DE) (Restaurants),2025-06-15T05:58:53
337,73,60,460,52.07,EUR,purchase,reversed,Apteka 24 Online (IN) (Pharmacy),2025-07-23T21:48:38
338,651,,317,14.41,USD,purchase,completed,Uber Central (ES) (Transport),2024-12-18T06:12:10
339,7663,,465,55.33,USD,purchase,completed,Pasta Mia Central (AU) (Restaurants),2026-03-31T07:22:50
340,3921,,435,108.2,USD,purchase,completed,NationalGas Downtown (FR) (Utilities),2026-03-12T07:28:25
341,8212,,31,25.38,EUR,purchase,completed,MovieMax South (SE) (Entertainment),2026-02-27T07:15:41
342,2389,1934,455,11.2,USD,purchase,completed,Theatre Royal South (SG) (Entertainment),2026-04-11T17:51:26
343,2093,,44,162.17,EUR,purchase,completed,NationalGas North (UA) (Utilities),2026-05-08T04:02:00
344,936,,86,77.84,EUR,purchase,completed,WaterWorks North (AE) (Utilities),2026-04-03T15:28:11
345,8941,,377,102.26,BRL,deposit,failed,Deposit - Inbound payment,2026-02-27T15:46:01
346,9268,,263,618.62,GBP,purchase,completed,TransAir Central (SG) (Travel - Airlines),2026-05-07T18:14:04
347,7426,,335,122.69,GBP,purchase,completed,SafeNet Insurance Downtown (ZA) (Insurance),2026-04-14T18:51:28
348,3232,,257,4,PLN,purchase,failed,Skillshare Downtown (US) (Education),2026-05-12T20:26:53
349,7009,5584,303,817.76,NOK,purchase,completed,Shell Central (ES) (Fuel),2026-01-29T07:48:06
350,6103,,341,5449.7,ZAR,purchase,completed,Marina Resort #310 (TR) (Travel - Hotels),2025-07-05T12:58:19
351,1688,,407,1.22,EUR,purchase,completed,FreeNow South (FR) (Transport),2026-05-13T10:04:02
352,3856,,480,33.21,USD,purchase,completed,Apteka 24 Express (DE) (Pharmacy),2025-07-13T08:27:47
353,595,,6,30.11,EUR,purchase,failed,GymPro Plaza (SE) (Health/Fitness),2026-04-28T06:45:08
354,6020,,188,13591.8,INR,withdrawal,completed,ATM withdrawal at ATM - Citi Plaza (ZA),2025-09-21T06:53:39
355,2455,1979,477,17.41,USD,purchase,completed,Lyft #620 (TR) (Transport),2026-03-25T19:53:28
356,7890,,371,95.03,USD,deposit,completed,Deposit - Inbound payment,2024-11-17T10:11:12
357,103,84,67,1113.83,SEK,purchase,completed,EcoEnergy Downtown (FR) (Utilities),2025-08-24T00:48:25
358,7449,5950,493,408.7,CAD,withdrawal,completed,ATM withdrawal at ATM - Santander South (FR),2026-03-15T17:10:21
359,8997,7204,377,680.57,INR,purchase,completed,Spotify North (JP) (Streaming),2025-07-14T07:07:39
360,2257,,218,13925.49,INR,purchase,completed,Hotel Aurora Express (UA) (Travel - Hotels),2024-06-05T05:29:02
361,123,,15,2184.32,JPY,purchase,reversed,Pizza Run South (SG) (Fast Food),2025-05-05T10:32:16
362,2480,,283,4965.75,JPY,transfer,failed,Transfer to acct ****2392,2026-02-22T23:10:16
363,7185,,315,0.92,EUR,purchase,completed,SkyJet Central (GB) (Travel - Airlines),2025-05-09T23:55:32
364,4259,,162,13.44,AUD,purchase,completed,Bean & Brew Plaza (JP) (Coffee Shops),2025-12-30T16:58:54
365,3486,2787,249,5.31,EUR,purchase,completed,Daily Grind Online (MX) (Coffee Shops),2025-04-19T09:34:47
366,6808,5430,73,42.24,EUR,purchase,completed,Petrol Plus Plaza (ES) (Fuel),2026-05-14T15:40:55
367,7586,,298,70.63,EUR,purchase,completed,PowerCorp Downtown (SG) (Utilities),2025-07-10T10:28:30
368,9364,,352,39557.04,KRW,purchase,completed,Bolt Plaza (IN) (Transport),2024-05-23T13:19:35
369,2626,,272,15.57,EUR,purchase,reversed,Burger Express North (NL) (Fast Food),2026-01-16T04:07:29
370,5062,4035,196,35.73,USD,purchase,completed,FitClub Central (SG) (Health/Fitness),2025-08-27T12:25:44
371,1411,,276,2064.57,TRY,purchase,reversed,Daily Foods South (DE) (Groceries),2026-02-11T00:32:18
372,3667,2939,335,181.71,EUR,purchase,pending,SafeNet Insurance Downtown (ZA) (Insurance),2026-05-12T06:57:12
373,1122,,65,99.12,EUR,withdrawal,completed,ATM withdrawal at ATM - Santander Downtown (BR),2026-04-10T16:11:45
374,1970,,210,106.46,PLN,transfer,reversed,Transfer from acct ****8243,2026-03-30T07:08:13
375,5249,,392,1532.18,UAH,purchase,completed,Nature's Basket Online (TR) (Groceries),2024-07-28T03:57:38
376,9209,,487,115.25,GBP,purchase,completed,StyleCo Express (US) (Clothing),2026-04-24T08:53:44
377,8760,7004,72,225.01,PLN,transfer,failed,Transfer from acct ****5504,2026-05-15T17:34:56
378,6247,,305,189.01,SGD,purchase,completed,MediMart #996 (IN) (Pharmacy),2024-05-27T00:45:56
379,2105,,400,85.53,EUR,purchase,completed,Chevron Online (CA) (Fuel),2026-05-09T17:48:11
380,2591,2084,319,6494.84,MXN,purchase,completed,Coursera Express (NL) (Education),2025-08-11T01:49:08
381,1365,,439,108.44,CHF,purchase,completed,Digital Den #317 (NL) (Electronics),2026-04-15T10:58:38
382,5517,,17,3610.77,PLN,deposit,completed,Deposit - Inbound payment,2024-10-23T02:59:34
383,3008,,43,92.09,EUR,purchase,completed,StyleCo Central (GB) (Clothing),2025-09-24T23:22:41
384,1329,,119,99.35,PLN,purchase,completed,Uber Central (SE) (Transport),2026-05-12T01:44:39
385,5044,4021,77,72.22,SEK,purchase,completed,Steam Coffee Central (US) (Coffee Shops),2025-10-07T03:33:48
386,2305,1875,267,259.43,EUR,purchase,completed,T-Mobile Plaza (TR) (Telecom),2026-05-09T00:05:10
387,3354,,201,6196.67,JPY,purchase,reversed,Orange #519 (IN) (Telecom),2026-04-07T21:34:48
388,2624,2110,387,65.02,BRL,purchase,completed,Bolt Online (AU) (Transport),2025-10-11T04:50:07
389,5471,,54,52.61,EUR,purchase,completed,The Hungry Fork South (NL) (Restaurants),2026-05-13T03:13:49
390,7255,,156,38.82,GBP,purchase,completed,Trendline North (UA) (Clothing),2024-12-23T06:51:45
391,5722,,76,27.45,EUR,deposit,completed,Deposit - Inbound payment,2026-01-19T14:01:28
392,8079,6461,60,131.56,USD,purchase,reversed,HomeFix #649 (IN) (Home Improvement),2025-06-05T00:42:42
393,1620,,427,41.85,AUD,purchase,completed,Kyivstar South (ZA) (Telecom),2026-05-08T15:00:53
394,7104,,499,87.14,EUR,purchase,completed,Trendline #600 (UA) (Clothing),2026-01-29T03:54:26
395,3430,,201,5444.99,INR,purchase,pending,Orange #519 (IN) (Telecom),2026-05-06T11:34:27
396,2330,,329,1.36,CAD,deposit,reversed,Deposit - Inbound payment,2024-10-19T03:36:18
397,696,575,258,2614.62,ZAR,withdrawal,completed,ATM withdrawal at ATM - Barclays Central (AU),2025-08-10T13:19:21
398,7038,5611,372,8774.45,INR,withdrawal,completed,ATM withdrawal at ATM - Chase Express (ES),2026-05-08T08:37:48
399,1663,,273,16.36,EUR,purchase,completed,MediMart South (ZA) (Pharmacy),2026-03-25T16:54:32
400,9058,7253,412,245.89,AED,withdrawal,reversed,ATM withdrawal at ATM - Santander #36 (US),2024-09-25T06:13:51
401,7258,,250,186.26,GBP,purchase,completed,HomeFix Downtown (ZA) (Home Improvement),2026-05-06T23:32:08
402,1766,,426,231.75,EUR,purchase,completed,Udemy Online (IN) (Education),2026-02-08T19:59:14
403,6615,,169,75.39,USD,purchase,completed,City Electric Express (FR) (Utilities),2026-03-21T15:37:35
404,9159,7328,65,4544.42,CNY,withdrawal,completed,ATM withdrawal at ATM - Santander Downtown (BR),2025-09-28T03:47:11
405,8661,,427,80.86,BRL,transfer,completed,Transfer from acct ****3689,2026-02-24T04:32:10
406,9367,7487,388,35,CHF,purchase,completed,GymPro Downtown (ZA) (Health/Fitness),2025-06-02T08:45:43
407,770,634,350,22.54,CAD,purchase,completed,Theatre Royal Downtown (IN) (Entertainment),2026-05-14T19:15:40
408,5179,,436,142.93,USD,withdrawal,failed,ATM withdrawal at ATM - Barclays North (SE),2026-05-15T21:20:24
409,4720,,440,46.97,SGD,purchase,completed,AliExpress Online (TR) (Online Retail),2024-11-05T19:19:31
410,7977,,317,2560.98,JPY,purchase,completed,Uber Central (ES) (Transport),2026-02-11T06:54:32
411,1390,,84,53.42,EUR,purchase,failed,BP Central (AE) (Fuel),2025-01-19T13:01:58
412,3501,2797,113,180.56,CAD,purchase,completed,ProBuilders Supply Express (NL) (Home Improvement),2026-01-03T13:41:23
413,5750,,373,4,PLN,deposit,completed,Deposit - Inbound payment,2026-02-19T05:13:13
414,7247,,10,3949.29,INR,transfer,reversed,Transfer to acct ****0040,2025-11-10T16:17:39
415,3076,,144,7.7,CAD,purchase,reversed,Grand Plaza Hotel North (TR) (Travel - Hotels),2025-04-12T14:10:51
416,938,,410,57.76,CAD,withdrawal,completed,ATM withdrawal at ATM - Barclays South (MX),2025-05-13T06:47:21
417,8696,6952,474,11430.35,INR,purchase,completed,StyleCo Online (TR) (Clothing),2025-11-01T14:45:52
418,863,,85,3610.23,UAH,withdrawal,completed,ATM withdrawal at ATM - Santander Plaza (AU),2026-05-04T19:09:34
419,8156,6529,468,14.19,EUR,purchase,pending,Spotify Express (GB) (Streaming),2026-01-23T03:42:49
420,3514,,266,202.14,EUR,purchase,failed,Skillshare North (CA) (Education),2024-05-29T06:57:12
421,3027,2442,156,189.43,EUR,purchase,completed,Trendline North (UA) (Clothing),2026-04-07T08:07:44
422,9063,,260,20.5,EUR,purchase,completed,Lyft North (IT) (Transport),2026-05-12T12:15:42
423,5220,4160,403,105.14,EUR,purchase,completed,NationalGas South (JP) (Utilities),2026-04-17T15:51:22
424,6617,,444,18,ZAR,purchase,completed,Udemy Express (SG) (Education),2026-04-23T02:58:45
425,4398,,44,39.92,EUR,purchase,completed,NationalGas North (UA) (Utilities),2026-05-10T10:11:38
426,4222,,139,15.79,CAD,purchase,completed,City Electric Online (BR) (Utilities),2025-07-27T12:23:45
427,4669,,363,7.61,EUR,transfer,completed,Transfer to acct ****8546,2024-06-06T02:44:14
428,7865,6286,240,4.27,USD,purchase,completed,Morning Cup North (TR) (Coffee Shops),2026-01-15T20:12:31
429,1053,,433,148.84,EUR,purchase,completed,City Electric South (US) (Utilities),2026-05-07T18:25:07
430,4412,3523,417,25.47,EUR,purchase,pending,CityPharm Downtown (SG) (Pharmacy),2026-03-30T08:59:38
431,7651,6110,453,51.05,EUR,purchase,completed,StyleCo Online (IT) (Clothing),2026-03-19T20:27:48
432,8436,6751,211,748.02,EUR,purchase,completed,Electroville Downtown (AE) (Electronics),2026-04-24T13:17:09
433,5727,,123,5099.55,JPY,purchase,reversed,GymPro North (US) (Health/Fitness),2024-12-22T06:26:25
434,6401,,124,4257.78,ZAR,purchase,pending,Skillshare Downtown (AU) (Education),2026-03-22T20:58:32
435,7249,,176,1551.58,INR,purchase,pending,FreeNow Express (GB) (Transport),2025-07-18T18:46:42
436,4111,,199,114.69,EUR,deposit,completed,Deposit - Inbound payment,2025-05-21T07:20:13
437,7034,,381,494.51,DKK,withdrawal,completed,ATM withdrawal at ATM - Local Bank North (AE),2024-11-30T09:28:12
438,7687,6141,376,317.23,PLN,withdrawal,failed,ATM withdrawal at ATM - Local Bank Central (FR),2025-08-10T13:58:01
439,5500,,424,3947.27,MXN,purchase,completed,City Inn Plaza (MX) (Travel - Hotels),2025-08-23T06:07:59
440,5340,,225,87.89,EUR,transfer,completed,Transfer to acct ****4484,2025-05-10T21:40:12
441,417,,133,3895.17,INR,purchase,completed,Market & Co Online (FR) (Groceries),2026-04-26T10:59:56
442,6148,4907,108,173.8,USD,purchase,completed,SafeNet Insurance Online (JP) (Insurance),2026-03-22T21:12:32
443,4889,,338,162.2,CNY,deposit,completed,Deposit - Salary,2026-02-26T22:21:32
444,5874,4669,355,290.92,CAD,withdrawal,completed,ATM withdrawal at ATM - Local Bank #567 (JP),2025-11-24T10:10:19
445,8298,,371,69.33,USD,purchase,pending,Skillshare Express (MX) (Education),2026-02-13T07:10:24
446,7774,,224,7.12,EUR,purchase,failed,Spotify Express (ES) (Streaming),2025-07-15T23:29:29
447,4275,3419,217,1356.14,AUD,purchase,completed,SkyJet Downtown (MX) (Travel - Airlines),2026-01-22T16:21:05
448,5622,4467,435,1105.72,INR,purchase,reversed,NationalGas Downtown (FR) (Utilities),2025-11-13T03:19:37
449,240,,309,3980.62,MXN,purchase,completed,TransAir #343 (FR) (Travel - Airlines),2025-11-26T19:23:52
450,7832,,90,1709.37,AUD,purchase,completed,BlueWings Express (US) (Travel - Airlines),2025-10-21T07:54:26
451,3510,,71,259.13,EUR,purchase,failed,CircuitCity Online (ES) (Electronics),2025-01-25T12:30:36
452,3749,,227,46.72,CAD,deposit,completed,Deposit - Salary,2026-04-01T00:08:13
453,3190,,424,290.1,EUR,purchase,completed,City Inn Plaza (MX) (Travel - Hotels),2024-06-29T23:22:06
454,1073,885,199,77.35,EUR,purchase,completed,Skillshare Plaza (UA) (Education),2026-05-13T02:05:00
455,7287,5824,451,300.95,SGD,purchase,completed,Coursera Plaza (FR) (Education),2026-02-11T19:07:42
456,2224,,182,104.18,USD,purchase,failed,Gulf South (ZA) (Fuel),2026-05-14T06:48:25
457,7585,6063,91,84.01,EUR,deposit,completed,Deposit - Salary,2026-02-26T05:00:16
